amplitude_horiz,center_horiz,sigma_horiz,offset_horiz,err_amplitude_horiz,err_center_horiz,err_sigma_horiz,err_offset_horiz,amplitude_vert,center_vert,sigma_vert,offset_vert,err_amplitude_vert,err_center_vert,err_sigma_vert,err_offset_vert,frame_id,timestamp
461.0388818480652,7.976568051466154,47.953096186721766,2389.0883088815867,9.358184322509462,2.9122119530005333,2.199701982349864,4.101131704873615,558.3965472149522,171.2860631246766,62.764495097430625,3126.260092790868,13.245400698195018,3.228821051142341,2.566000665188226,6.867351189299883,233124,7254529704
463.39564398136844,5.7093743219027235,49.8046935657422,2359.1417901690556,10.053687474169667,3.1808470888922318,2.3205784837570107,4.065497893369405,557.5523433856894,170.3256443604605,62.805416719622556,3084.6237870753816,12.242460176812852,2.973976079522937,2.4092816252784166,6.614374598703582,233125,7255534608
433.1189647209004,6.015154756353914,51.62369386241185,2021.2776605468487,8.83347485918704,3.0728374104375016,2.265093359856711,3.727970286534219,558.1745819479189,172.515203597233,66.30762443329901,2621.630174982227,14.971544802948541,3.649004522586634,2.988901583883487,8.16410633890267,233127,7257544496
403.5633518896939,7.968645508546026,51.11296850475812,1891.8884429956036,7.384971556641726,2.7502289387897227,2.0913457487204625,3.379198387126509,524.8158709154319,171.20291006245878,65.14192517267885,2455.304908361409,12.746703420134166,3.286678717794355,2.712039760433354,7.08690482877166,233129,7259554400
413.2874702375076,6.490764480033285,51.19892741086762,1975.0997198674102,8.37088582297491,3.0387983949322033,2.2548962686355396,3.5883548175478275,563.2013233359226,175.82438181807422,69.41129545279382,2547.896152786142,16.521045004854667,4.042452561822942,3.2649611541252055,8.659102824824185,233130,7260559344
445.37018637346506,7.225658195559685,48.965312947296326,2247.5034483483505,8.930546923132633,2.9186443869244,2.1803103832489885,3.8333229228324837,560.0896606421766,171.30087726400092,65.70802099283274,2920.319757333551,14.608831487696795,3.5244571004849217,2.928240802068381,8.214392646939537,233132,7262569280
449.3683760595652,8.18070922889655,48.19063817466565,2331.4345872036574,9.328536812583364,2.98990447449813,2.2672784588958192,4.139036731631475,548.9550868286974,168.89866947592884,62.05414720703926,3045.2748583614434,13.632565176018373,3.3401136855765037,2.7519182112076024,7.651380415600706,233133,7263574176
461.9266759976533,7.48021781653176,48.648938870011385,2346.382139182116,9.264483256563093,2.906777905042272,2.1795259032772227,4.006064018101997,558.2944299445211,171.43000554739655,63.50251064405515,3068.35772994323,12.851107498974855,3.1325898633473006,2.510087971377084,6.765067632707401,233135,7265584016
445.9012204475199,6.258832317598132,50.339579569875,2173.460566535487,9.172212623246903,3.046468926416488,2.2463762280799227,3.839145243144521,564.5323217935124,174.0365196704038,66.02905183373623,2829.4145421328762,14.993264904307676,3.6491844191307705,2.891326309680068,7.635972202129581,233136,7266589000
428.7078442864564,3.093246794718921,53.791284098785574,1939.524635785369,9.531006001763954,3.3953111558084887,2.405738804709975,3.6272899458428705,563.7253706665149,177.5671909673699,69.88777387596159,2510.1621452577147,14.744858273526294,3.6393506280297636,2.86778046086495,7.331417692566005,233138,7268598864
414.3493787856958,5.762870702817561,51.77109074065734,1990.5389129274101,8.550135243629278,3.112216592336482,2.2856106869269017,3.5741196999499096,549.6824605997284,173.2067899526979,66.18709278744981,2579.0762776251054,13.865690523444528,3.4486547145731015,2.7824272770237863,7.334072703799355,233140,7270608712
432.88865286662434,6.541777426105205,49.62192654497829,2133.3795683742856,8.862652404865592,3.003503574254115,2.2211697708634586,3.71953083672251,552.1337898693547,166.80130826245707,63.614411275978895,2760.750999089803,11.305954243764916,2.6822307116498267,2.3607967347176215,7.142441492148227,233141,7271613672
448.49255193148844,8.214031183999838,48.58969142430872,2344.127204641641,8.87735971778962,2.8684691497044374,2.1780036339283315,3.9658829165259317,540.1420123286911,163.49864245428464,58.18279877088143,3065.03820383001,9.27789061409418,2.242898250003046,1.9502727473259598,5.884924165002288,233143,7273623560
462.4026585827972,5.727122166629989,49.136617369530256,2393.7724973762006,10.1844703895819,3.197244701126165,2.3289998832773118,4.079024440715451,548.0486655310287,167.45498591111044,61.608546293446835,3127.868770072324,10.08167186952747,2.4518625525379534,2.06555096435287,5.92784510542703,233144,7274628504
447.23924642701263,6.515224727051466,49.75026332346077,2169.583089840152,8.689178466917255,2.8553616590157858,2.1113635427914352,3.6491602954597853,567.3858841803072,174.73005961179695,68.2926277595296,2815.658529674823,17.499060419448064,4.233280146129924,3.4290581977532595,9.261878216872574,233146,7276638408
418.84577691431565,5.153772642814162,52.59160607974328,1935.5118376075134,8.450289218120542,3.068579960345285,2.2373572838254008,3.478225825360672,548.8623682504118,171.8083714226574,66.50846059896325,2503.4237281205797,13.047972239582435,3.2142940627471726,2.677477506894455,7.349978860083715,233148,7278648296
410.5384962751302,4.864778471063843,52.66152239304089,1892.8977165347517,8.449723400202764,3.12901794416033,2.271058406144788,3.4337890507488575,526.3858693181705,169.33442247563795,64.93838717427435,2451.242734518118,11.854913395758393,3.0031857901668713,2.563084124074908,7.040216523026331,233149,7279653176
431.3977361095178,6.849635085289408,49.453899429252225,2135.1147291273433,9.406658104052305,3.193941969773415,2.373464688749474,3.9958282787288257,557.1527698496711,170.73468695768742,64.38891156870424,2769.9670245665584,13.709098165479206,3.327176898998016,2.7387729972784696,7.607602532810339,233151,7281663072
448.0831665314101,7.246330585005348,48.609917770429995,2259.9420375280642,9.029313467303634,2.9172273276123915,2.178637904447985,3.861011308822708,560.7218297423095,173.00820857090173,64.06420099033431,2948.508416490848,13.086814054650885,3.1976639643042124,2.507252283978593,6.556487222958461,233152,7282668096
457.4194969266019,7.87213714761742,48.842720230855704,2385.992188838129,9.594443817193442,3.0506771070310132,2.303760546419284,4.234937849177678,594.7241452949562,176.3972677406229,70.1220492101236,3094.5990620204093,17.838974559995886,4.140712208647773,3.3462541914649377,9.338515103529513,233154,7284677920
458.7428351835067,6.602350881871764,49.38521057512816,2334.29614368836,9.972978094954989,3.178872354015129,2.351715932338918,4.182105710587648,582.0684782998748,174.89194711281567,69.93146444112199,3026.3149707151806,14.485454138627007,3.3986771166656773,2.8167866264500865,7.974243680341684,233155,7285682872
436.60576173571764,4.338450014165039,52.59197354665074,2008.311558587682,8.978922357874287,3.114557295632878,2.240930472375911,3.554317568388759,561.6871724147237,173.5904324080822,67.83761843230472,2600.5985199129555,15.310333902332971,3.7168394730421244,3.0546097394111524,8.35587505037732,233157,7287692752
411.09527866501406,5.099013951408433,52.75400965762162,1896.9507433411254,8.04926827066679,2.983760629513508,2.174819493482036,3.313432908079681,535.7166180418311,170.0675805118374,63.683639996692975,2460.2792247781717,12.499387695326424,3.1475771239249495,2.596971673334701,6.988944632695637,233159,7289702584
415.9791602691018,7.364797053531934,51.16083349968433,2003.2812658515293,8.459132531112228,3.0560724479869883,2.30056687772112,3.770384056760001,542.3311825462904,171.1595170079234,64.06233722471177,2603.7302382010116,13.656332777862403,3.4177899208556113,2.7763753849470327,7.384926234409852,233160,7290707536
453.14826158207205,5.5798726006402175,49.81538629851676,2271.7546069129403,10.314823204264883,3.3357703509949284,2.428310823720646,4.145293558770524,579.1105486899413,176.18644602103254,67.60768090445238,2954.1627937678068,15.753158944899365,3.7697107761482993,2.940310308936842,7.7143917891834946,233162,7292717432
462.43201690847326,4.860113734088618,50.418027841991936,2350.185039510804,10.698088903632884,3.4076363354563854,2.454835542289402,4.188468988756434,558.4376771419235,170.1028749397707,62.730685330242935,3071.2559918170173,12.497575966793512,3.027715921439405,2.460778233178038,6.8004611261116406,233163,7293722336
465.29203710581965,4.792268838049379,50.00693042194376,2333.890883922309,10.552286609623048,3.318898268815407,2.3853282210187357,4.090154109733651,562.693255489497,171.48000535105984,64.84375767451066,3043.362680090385,13.395975907377045,3.2309830812474147,2.6396177318111325,7.307645584545597,233165,7295732208
431.485587781245,4.274558283181104,53.17318226023836,2002.7200555190411,9.230778206567036,3.264237723151892,2.351337545826976,3.679553061850201,540.9842377815907,169.36720835391762,64.47570514245291,2601.6857361259194,12.205448852834365,3.0168287554646023,2.554667701588841,7.157352420689773,233167,7297742144
424.5318261705158,4.443683200423491,53.26854987710044,1925.8957471321064,8.765483644642048,3.1574317710356534,2.2814161067538254,3.5281448087243437,531.2563655333605,169.26478051416908,65.1976608900086,2498.6009519675576,11.688793826456466,2.9276697287278663,2.5122651545433494,7.003556555500191,233168,7298747040
419.5758940428184,5.2151508942956895,51.75149538018358,2005.6673986144192,9.021989141042612,3.234279841483958,2.3535569472759423,3.6726756844815736,555.0669472307214,171.97447241328166,66.42477439838025,2592.75571345453,14.195266194296808,3.463681846012697,2.8721690677280396,7.928568096102392,233170,7300756968
431.65295269693337,6.723080848098226,49.840079095016314,2147.442014127828,9.082478149287164,3.0986322856168926,2.2996090146707506,3.8560406917952834,554.6884419750951,167.83540734967025,62.67381803113804,2785.8775271835957,12.009449142290586,2.8814866940216293,2.4477299084254827,7.141671100533635,233171,7301761872
454.9289019075643,7.418588701753372,49.48292111952985,2344.4535613339194,9.682947387508218,3.1232024851321376,2.343643886104568,4.224760232395408,567.5427454548881,171.59663714646987,65.54872507006641,3053.925684426123,14.932823294955258,3.5654388598444635,2.9379848107751063,8.265818474938428,233173,7303771752
462.95605143735355,3.6743983914362017,51.0070570166278,2323.402913699054,10.899492430092627,3.47126840961779,2.4568577993918495,4.061761565661682,560.2377440357553,169.08488850471494,63.11259800386165,3028.9316856628484,11.487727996258384,2.7519266644875056,2.2951050655677396,6.578810613986163,233175,7305781728
445.4438581744488,6.38303353428243,50.56432534856732,2128.3293618499474,8.758324217829756,2.9227768498113207,2.160802562977776,3.699185021312975,568.6028868138568,175.0510123190366,68.93139774509689,2760.2794402817303,15.889619496374907,3.8362990640926404,3.119980296512434,8.459327036904364,233176,7306786560
421.07709002726455,5.883418003310117,52.69135521414355,1929.255283077482,7.681777590793742,2.786957013357165,2.0571124854324374,3.2768317703777483,552.751222914296,173.49284751583684,67.8771628300095,2496.5083835198348,13.669273520825424,3.369030870843379,2.7756557716274615,7.495713536966895,233178,7308796424
414.19326645179285,3.63926914414395,53.89626430693556,1898.1077905164527,8.712918413244788,3.228543388820599,2.308393766861339,3.4108610944082343,521.8026851025767,165.75320865350412,61.915180695206416,2462.837365580946,10.905049714801349,2.7368406832503442,2.398218551130393,6.8924188429999145,233179,7309801392
430.64074822604016,7.481727003729753,49.655589285711834,2162.8583747398325,8.47059245607814,2.893923028282345,2.1747800473288237,3.7154915197181526,572.7355277907933,172.771685548312,67.36441647998433,2796.7413965558226,14.32339524134148,3.3951058003133365,2.813364245827498,7.95971902235398,233181,7311811240
441.85927766558393,7.658952534812337,48.5060993934564,2285.740481450854,9.539533903358445,3.122874214799041,2.3484066516397695,4.151971978596063,537.5246425425663,165.6486079443206,61.20077155164928,2979.191544772157,11.156684553224633,2.726779922377527,2.3689963956142606,6.966977208912786,233182,7312816192
466.6423994912201,5.700073729218573,49.848484382886355,2392.6280283498695,9.949934545798271,3.1281230944223735,2.281762954734752,4.023336260044885,553.2889086918934,168.39671365341906,62.190457632060436,3128.830864399928,11.881828127949412,2.8769024853232525,2.3989363101086556,6.828982861371223,233184,7314826120
449.46850968195827,3.3546700375823515,52.15328248357038,2123.1805830056496,10.654225670853654,3.5454482432109446,2.506205272049407,3.9858449646837824,569.8962320013095,173.02653001625825,68.0303709492608,2748.685322536712,15.98897240252273,3.8054536297108803,3.1711058531900873,8.958736526536077,233186,7316835944
430.62958274851474,5.7038670469989015,52.21855793609031,1995.0331382943264,8.631918559425497,3.0408766920531844,2.234363010229771,3.6241784697065813,550.3879751366486,173.3423873219873,66.17433549140502,2593.404330439624,13.601171880565273,3.381425907289179,2.720621618038955,7.152965579667174,233187,7317840888
409.7380811393015,4.242463900004129,53.094834216112524,1898.6944487732696,8.288461250562658,3.082792011251045,2.218772614814901,3.2941740687405394,536.5154593809119,171.26610057876525,66.09735224020582,2455.3753282413354,14.443839984218977,3.6305575823779623,3.0367883174498393,8.215642449407513,233189,7319850840
420.9930759926808,5.455783042511142,51.67559958089397,2020.1289677740315,9.04077577673322,3.230390250789765,2.3594808692234475,3.7182863909024464,548.6190063786071,170.64648438644895,65.73511723466666,2614.402376948616,12.282630542568326,3.008531746002245,2.5329286205454404,7.0848955284991275,233190,7320855776
444.14468445166153,7.136615431783911,48.98093531192253,2279.583784927916,9.115366766708316,2.9873523172509997,2.228309322570697,3.8973171698124025,557.6227341800492,169.78835057940583,63.3801743513831,2967.680957212586,12.259670131809465,2.963074859479279,2.446938052662853,6.875884179258376,233192,7322865688
456.6324702307276,7.530475709787553,48.82088640377061,2353.4210517939555,9.349647194501992,2.9753871869010946,2.2338813839365583,4.06274426695151,546.1831567520271,167.0333159131347,60.30224532058725,3080.0503402822555,10.444026406643891,2.552053814963527,2.1270681732094676,6.045275930028106,233193,7323870520
463.932591792225,5.077696063647477,50.70397470310688,2305.3347615939706,10.389552137295645,3.3164630349528195,2.3998998005101493,4.130606734568593,569.3339667638995,173.85714760162458,67.19774695447416,3003.438554867523,15.252604626272337,3.6678529716912465,2.969179023315834,8.094013585973565,233195,7325880488
433.1078182508522,4.423025743236875,52.375979724770374,1994.7409978369712,9.365196514051487,3.266745835331842,2.3515691415817312,3.7077226663787317,534.6512364275937,168.13379025826256,63.85116050453233,2590.9981441337745,11.742887315269291,2.9131336600530946,2.5044011483055506,7.103418744932853,233197,7327890392
411.30587033616615,5.875398179632976,52.60756608083426,1926.4737500283259,8.246123976355296,3.059306608285585,2.2571948675096465,3.5115834211851076,562.1966786415001,175.45767914428453,68.13263008979716,2489.2354415291998,16.55284117314245,4.061647857432531,3.237356775537065,8.478283711760511,233198,7328895224
417.32525665371816,7.310990638536646,50.69206246697032,2034.690399935473,8.427489272254979,3.0146507225482155,2.264719805282697,3.7226946902463505,529.9856235593851,167.56472358944686,62.76258322165889,2643.957837910266,11.966777372672325,2.996419723380541,2.5627815018103406,7.205882088251608,233200,7330905160
430.1575495924816,7.703608465331,48.835958782717526,2179.465698899049,8.960394386657885,3.0284942047329153,2.2806207784202024,3.9254838054859715,554.7162397186181,170.50057849404834,64.00879970780535,2830.5940444382345,12.679742649285066,3.0896595737527406,2.5401551091967165,7.029702968930718,233201,7331910112
462.34678576844436,5.564043008403696,49.94987473354665,2365.1708186025435,10.414136540090652,3.3072040550530826,2.407791451178647,4.19087323013925,566.731394283127,172.006992043004,63.829525659984185,3089.6750178702987,13.073225595311094,3.1469867247967716,2.50610718943028,6.782854579825217,233203,7333919968
461.280419324984,6.021864580575838,50.13116142975674,2303.692550216856,10.214251535226577,3.266684322559002,2.3975720394919553,4.212961401318883,542.3519593903098,167.08716709760645,61.04091221463598,3015.14274937297,11.663653141605034,2.86427963746271,2.4106205543516226,6.861812404931654,233205,7335929840
446.57489444605955,4.609020074433809,50.91981044274233,2103.379317210596,9.772042348797264,3.2421116713875424,2.329483466583323,3.8098958697106817,552.6512701460903,172.81999923288097,65.81149457305095,2736.1428326853497,14.061949124025967,3.4737266479193187,2.807122448907826,7.472834277280225,233206,7336934760
412.4680281402095,5.759615809577514,52.4918384209422,1919.0282329699087,8.033850886495877,2.9663573103156646,2.1834361028990337,3.3959786307685795,564.3031620559714,172.2775631665736,70.00132377361975,2460.8976114781585,14.712938990549446,3.4689486747361675,3.0274104689307446,8.892481177148603,233208,7338944680
407.72437983366507,6.009239884087097,52.3415713206808,1904.360638371846,7.961626504319734,2.9707432358824755,2.194551098936035,3.3965846069707237,521.4239753417967,169.31546480088423,64.19360697113785,2472.070108482174,11.601611094564845,2.977856623739852,2.513288667321216,6.76847280128692,233209,7339949560
443.2098317236093,4.225143586503673,50.647794752914685,2178.1843543012355,9.997925284438983,3.3209197135051496,2.369186441169386,3.807665325686226,557.724998655227,171.0013870680861,63.08093495987167,2835.0290531049936,12.120091616335827,2.952786249607125,2.3706700328959482,6.417207975716975,233211,7341959480
446.328545648148,7.32197093410413,49.198292032537715,2289.8602845181995,9.62568394651611,3.150752084938941,2.358736743220539,4.163686548238301,562.2745188978403,170.36617162274462,64.50364782307655,2978.8566787228256,12.395730964963638,2.971772376392326,2.468296686879678,7.0002850508202386,233212,7342964464
462.3605633106334,6.129518524748,49.35226421788112,2388.2920413662896,9.728993494769632,3.0699690035989913,2.2528099897918548,3.9866593258037133,612.2742971143756,184.07944795224174,73.85134791882071,3099.596783501164,21.80023382541929,5.092506532914317,3.8066233308794413,9.5568864820987,233214,7344974280
440.5055754395385,5.787806610134658,51.422591162514244,2084.7530691982192,9.190343821056267,3.1319121258059868,2.298330226632597,3.824522166844679,571.6745786397346,175.6880856449092,69.93100142467175,2698.16339993924,15.056200391291084,3.619564325565652,2.9551904156743616,8.049868851441861,233216,7346984192
425.9556127491499,5.323817969357192,51.85827117970121,1987.7872095060973,8.550293521197798,3.0253031479884753,2.20621568806969,3.5048828294140484,547.6421012106892,171.96604247969194,65.32099771870251,2579.792017919534,14.105514437351875,3.5019671677323054,2.8551158696230026,7.648315213266634,233217,7347989096
409.9619952685091,5.130443487019444,51.7649442183241,1915.5423551484296,7.817377506755278,2.8674419395865116,2.0839639231339206,3.1707177764196226,541.9986288996921,171.46465710077527,65.88319293864024,2474.8838227883616,12.678090513748751,3.1625114712862077,2.626283770181217,7.117073024189371,233219,7349999040
424.8178409620862,3.923459825130476,51.283254786560335,2056.133418507115,10.018966389254171,3.4974620985747755,2.4876177072719594,3.7979819484258517,542.2270761400684,170.37572320997774,62.95932681259308,2671.500952091295,12.432474227228145,3.1054304066153153,2.5191365257956613,6.732059234427107,233220,7351004008
447.4048493527848,4.70924480201372,49.98084838818151,2307.431548635811,10.582056508880298,3.458245620476343,2.4818341001767736,4.082923549890806,548.6526367941476,170.50568045109662,62.50407326146277,3012.81469108633,12.135137188661085,3.000283233853745,2.411283702518725,6.453230969910416,233222,7353013840
468.65628742336423,3.922626527394496,50.49168641729296,2390.5171721835814,11.200478194946909,3.5030139607399597,2.485344710571957,4.189663052368302,565.3038122781569,171.0380326669328,63.12403440174257,3123.646599424741,13.263827384953688,3.1885384358410414,2.5598109075120496,7.020939004355934,233224,7355023720
457.84718923549707,4.833438614200234,50.22548381681691,2288.153218225188,10.049472402021435,3.223406058038269,2.3197749296981893,3.9171310212818264,546.725087480114,171.23055743468439,64.0098524192059,2989.892001786822,13.7568980670876,3.4171546327114894,2.7698044698677124,7.4068834820935034,233225,7356028656
431.9638321408523,4.3450788839712695,52.442095039271436,1979.5599928941929,9.043707276983897,3.1643982491662137,2.2755854828260706,3.571095910335286,544.1184368457698,171.31093503597532,63.47000139302909,2577.2904894362564,12.263734300740216,3.0655706278920696,2.460851540741383,6.481899579733386,233227,7358038584
420.6911299377799,4.411167200390078,52.075205184333534,1914.7927522479567,8.755830315562047,3.131059944177483,2.251067989630477,3.4468486665036706,548.9996054531387,173.30077622523476,67.9154392840297,2472.4624178432173,13.784488294562992,3.415012680865462,2.8256327851083567,7.621636001755628,233228,7359043424
425.8662762189776,6.590038676545341,50.1787554176669,2051.6578153245678,8.38242855632141,2.9116792751294946,2.158035813749262,3.555027585969985,582.8542285955349,179.3491905300881,69.78842034533297,2653.356679908267,16.767934827243895,4.036577341512982,3.075405402155749,7.745601362807395,233230,7361053312
444.80168438191436,7.658473925575831,48.59395034443911,2302.9253535409957,9.080591293719634,2.957133834232755,2.2238881188435418,3.955994425857032,558.8691944888042,171.877298790061,64.65688618209504,3000.362393177204,14.654898517797482,3.5695452033505086,2.88567711066141,7.827715577110986,233232,7363063240
455.89195931651557,7.099732635653537,49.081773998260694,2367.0813825139144,9.784716264225237,3.1285688573603028,2.33266588971643,4.1822123980863894,565.5878650778361,171.70834454107802,63.94172515145514,3089.8484900125086,14.154217808539578,3.4082880478536506,2.734417101323779,7.459080845338621,233233,7364068208
452.5040889634925,6.856867107673558,49.336154825849356,2269.185448883462,9.391446082408327,3.034897376675141,2.254749658374485,3.983203515699476,581.1987213225943,177.62452302757075,68.30618498704739,2953.3005499638766,16.651296361701405,3.993220413014851,3.06686687316052,7.86261533636352,233235,7366078112
426.7876929685961,6.0789060018389645,51.70649524767108,1975.90484373257,8.26839707300785,2.922941995259829,2.157430998052804,3.504395873370612,547.4608651803169,171.7106982589834,65.25149160125972,2565.2617820998444,13.036537746284964,3.232764891969512,2.645836902553172,7.126497297175398,233237,7368087904
413.12477751789356,5.785836613908923,52.66114669972681,1915.23044078476,7.898863354049192,2.918635653909503,2.1506639369845812,3.3527228683301695,539.7107718548432,169.6114518214041,65.13101819834453,2478.2602907666283,10.9344738069175,2.7057839172046125,2.303438031388199,6.457571007358137,233238,7369092856
424.04918696430747,6.431938219341317,50.689433129253494,2068.492641382449,9.243594514406189,3.246556569449117,2.403171435906306,3.921230130686819,574.0699532591859,176.6039290507758,69.38390078717146,2672.834582007932,17.02039319922895,4.10652324759487,3.2676619280194132,8.652108592308213,233240,7371102768
445.50118723574764,4.40952708552678,51.02462090563609,2206.253966496988,10.405302877395446,3.461537978363008,2.4800376671437565,4.024905225476007,558.377786622939,172.5022556911251,64.81813600910466,2872.906104427928,13.930269767070422,3.407004599376616,2.728138889408393,7.287917756094808,233241,7372107680
461.6148402768795,4.9848505307712045,49.92960258576726,2378.807182581377,10.78077603571045,3.4175885978666227,2.4639181531916967,4.214945714951196,570.3913398312883,173.32765176648792,64.42368489016465,3106.258506428736,13.818408272004381,3.322965957159947,2.6038718619377006,6.905239123482812,233243,7374117576
459.132672593817,4.487332322308692,50.516539701425486,2267.339923619122,10.148567982264586,3.2532613256123293,2.329812533261409,3.906487982483423,561.8956628690806,172.28472660927952,64.70278870341062,2956.5742888975897,14.73554315431092,3.5778711733229853,2.8718545288804886,7.75194902698297,233245,7376127464
436.84896564919615,5.982570730203275,51.26102976051066,2065.6175217731497,9.204847797562527,3.1584873854719464,2.324189032318237,3.8561896771469937,553.1839876586828,171.37553632126833,63.716076336485585,2689.6663880688716,13.4586806076259,3.3088696151253254,2.6626908218124927,7.144414862182604,233246,7377132392
413.97888250697304,6.047073791308076,51.63022228526847,1908.604552012214,7.9679234525363105,2.9005956690137276,2.1390947769772573,3.3672765439850623,533.8102087157218,169.8015879056456,64.56471826247191,2472.684823999407,11.482214606533251,2.8857306649641434,2.4259706115795834,6.63766285728765,233248,7379142336
408.9100664854114,6.090622168768858,51.722330557251844,1927.3733850278047,8.189598728109498,3.0225187035146086,2.2313056622961596,3.4731403822569757,542.2746264734394,172.81540193501792,65.458641469736,2498.0799601781764,13.097399963109563,3.3000083634870387,2.6525375560988724,6.891746036546645,233249,7380147280
437.3419055187839,6.260268882296064,49.382530769868154,2207.459891017114,9.054970616241349,3.023573902095219,2.2240529112482283,3.736335188887585,550.8900931522427,169.46596357954897,62.11898977569509,2874.679333413162,11.909207001529483,2.9175844795622434,2.3793104122329924,6.5420999848812,233251,7382157104
449.1737736835756,7.302303014453122,48.287760198281646,2310.8788710724375,9.238278391544458,2.9632570475248103,2.2135433217435097,3.94220791650841,570.7790891689654,176.4494153907968,67.71185507731661,3008.3273578745343,17.055704982930365,4.145520605029135,3.223017811260103,8.290416202978303,233252,7383161984
464.60291766041837,6.2955801438137025,49.376052275629334,2379.230367030145,9.970709105694135,3.1342049863041175,2.306606706964112,4.120071426033884,567.2084684838931,175.2055810008579,65.44629003627135,3113.209463998524,16.503521488707438,4.018511494522761,3.087833122898095,7.864612345704567,233254,7385171920
451.45672714678363,4.9500749548765555,49.92976993695275,2252.3686849302826,9.751358093906946,3.160204548941741,2.2769831117442836,3.8057010792025263,570.933243966534,171.88368767596432,65.14638666075984,2925.603657178507,13.316219982232454,3.170980964143758,2.5823941391356695,7.208584090137112,233255,7386176880
424.9367565205373,7.081852157098012,51.530088656696954,1968.7527070822216,8.099783623886212,2.877330071037352,2.158247178461896,3.584664463073443,536.8724604646911,169.5373449769896,64.74564768021989,2556.8947839417838,12.421131859191213,3.0940893218416763,2.6221383428646954,7.285894617017597,233257,7388186728
418.5700063426175,3.6892615136649316,53.768736615412266,1911.443799936005,8.56385250609314,3.135790490284848,2.242910223245898,3.353745554133382,542.1163886395585,171.57814850690377,66.88584081402468,2472.2854382593027,12.990257652860354,3.227768467298016,2.7168290887548543,7.453291803773836,233258,7389191688
424.9650969818825,6.766628508781784,50.456501558963176,2081.6969599408717,8.912023113011696,3.1162199155059453,2.3182534965249415,3.8267254989189152,532.4682006343227,166.37311480748932,62.58113757686763,2703.616323508242,10.678979754019593,2.632841911516865,2.300949131609949,6.695830166258622,233260,7391201560
