frame_id,timestamp,amplitude_horiz,center_horiz,sigma_horiz,offset_horiz,err_amplitude_horiz,err_center_horiz,err_sigma_horiz,err_offset_horiz,amplitude_vert,center_vert,sigma_vert,offset_vert,err_amplitude_vert,err_center_vert,err_sigma_vert,err_offset_vert
249179,11793688432,605.6323643092286,5.537918187735261,58.131965073844306,2294.3912986061314,9.039764450948411,2.425851747669299,1.8229043374182332,4.158747246416777,672.9153661664478,165.97827235878475,77.92869109237576,2958.989082472676,18.444706903657842,2.909681189332608,3.3227942870889655,14.951002144101352
249181,11795698336,579.3949846581968,6.979964767063775,58.078888784468056,2106.3142295305706,7.645998516250827,2.1485074040994445,1.6512834325698988,3.7328370530744617,720.5114431535336,169.05412616095717,86.65805574780345,2649.474660508755,25.614789832398152,3.486545868718322,4.34857331287474,21.38962472413504
249182,11796703224,572.8391617342552,5.579576808366119,59.870917733861454,2075.512810470206,8.192412126368446,2.3629504768407688,1.7936924308606317,3.892553910197503,673.0649371228433,165.85565221637947,79.30940158517271,2653.331188029039,18.56801665302521,2.845044414112423,3.3402419250761297,15.292186789278556
249184,11798713176,591.2354589683785,7.49409279514659,56.916642283420494,2337.9099060843064,8.163044022699527,2.2229607930379838,1.7129982940561077,3.9946936336159977,652.6757285346534,160.59839551195614,73.99260775383497,3019.825776285831,13.79558183154098,2.0858569966239937,2.513682941626739,11.879741402385285
249185,11799718048,608.9366981930459,5.879015140254384,57.220064199327254,2448.321782854646,9.084361240487118,2.4040859348126786,1.8080068072532403,4.174633889220165,682.0673918997065,164.9120782581334,78.82582280635397,3150.190440971397,19.00205471882015,2.825589849745852,3.360397694787422,15.835726500996897
249187,11801727992,623.661237175005,6.953949068465007,56.218917921834084,2548.507976323157,9.195832535308575,2.3557795834923354,1.7939339574548376,4.351033519591372,696.5702682550163,168.15130466608406,81.691711231699,3281.865435538288,19.580973666791994,2.948940026012146,3.4317989486873075,15.856287328971462
249188,11802732880,613.9342721534431,6.485036117801632,57.21723215223369,2469.526046380348,9.257312247756891,2.4327516322346514,1.8472260675222423,4.364957296861611,671.9508057568565,163.68685067372016,76.15757897044233,3195.0395864293746,16.751644148799354,2.573281454491703,2.99937286139605,13.919700691019493
249189,11803737840,603.5650941399235,5.787594548793966,58.72193548316311,2280.8612369622083,9.234307922901335,2.5022165953209856,1.8936411161654647,4.338160071336887,689.3876043161648,165.70790550981434,79.09460960693563,2928.396994827067,20.046049433232426,2.9989245747063347,3.5190895526024137,16.518541007733162
249191,11805747776,586.1517802703991,4.465699364188872,59.83670479769895,2106.9764968308127,9.25765593575513,2.6020471233894824,1.940949541592336,4.195277889022378,671.8587445202202,160.05214064988317,77.67606326002074,2684.2102430643868,17.07011872036792,2.279633418218096,2.9807102731488944,15.20166663501338
249192,11806752696,576.7197833685685,5.015723202143136,60.09146367127782,2087.302032329765,8.301995839072378,2.380494430602879,1.793493479765448,3.8683652499493286,698.1089882780703,166.8872466531053,84.65829954783186,2638.167489737525,22.46579110693225,3.0825890627378434,3.8958210385951135,19.053506442288967
249194,11808762504,591.6831860775129,6.148506363943343,57.92909567608179,2353.5674592710416,8.363335230979619,2.295523329877428,1.7399327283468862,3.935098288108286,689.2352198674465,164.17200254879668,80.02753293594593,3008.2777019940077,19.918079754695402,2.8025127884865904,3.4662799703582383,16.970540241480347
249195,11809767472,610.8582132643716,7.080458883232859,57.35589808190287,2457.0998152568145,8.460649244108751,2.2392834226468614,1.71776025777963,4.09938745220395,684.1524702206619,167.5532558967137,80.59037678177944,3169.0794591818467,20.231069276846867,3.115646187181791,3.602583769932446,16.373895011451744
249197,11811777344,633.6479371236898,5.591987338983483,56.985480702017206,2549.988722779502,9.622035639713094,2.4392356640043835,1.8240446378932231,4.349763158135947,660.4066510239423,161.63455548362018,74.19104225844168,3314.255944273661,16.832289561318824,2.5816753622883364,3.046440118161728,14.258592290213238
249198,11812782232,621.9060956931116,4.862365660578514,58.33032297008019,2466.346669932952,9.420265140780863,2.462111897811189,1.8326301548025428,4.224945199996834,664.6284236771694,166.09337305857593,77.38509085931865,3201.6258442386693,18.505205289014707,2.9937662347458898,3.376861571648801,14.881613196768013
249199,11813787248,600.2359622195254,6.164657968432062,57.892653874739786,2279.376101376419,8.387345150111434,2.2685566808766637,1.7196146556880358,3.9466358625600977,702.280212308062,168.68851290327908,82.71377428805994,2911.4209214435673,22.23623214602267,3.306929905849581,3.8730602032669013,18.02229192010948
249201,11815797112,589.4864203296096,5.449983912549091,59.23864637180628,2096.340984260352,8.017344146860811,2.23371308190499,1.6861597779620863,3.7467426977358955,697.076611877899,163.05991891904318,80.60313085571258,2656.6274847841555,22.40818143702373,2.979957064964031,3.8246679577305542,19.49234678631019
249202,11816802032,576.482597736262,6.984479737019753,58.297765277661455,2082.6551437201433,7.972693806592505,2.2562961925042373,1.7361713720475136,3.90703990100749,688.8045069918005,164.6180304983201,80.52412528197824,2644.237793871323,19.427668932902815,2.743869074846121,3.389126004364203,16.50315826821158
249204,11818811920,596.3844547446776,7.822096235433403,56.95048199488778,2350.1554524109097,8.14774445191314,2.2005026159209518,1.7049192327557667,4.043034955399531,658.9592617339096,162.25923490479767,75.6765615909951,3035.475340925911,16.002969719659713,2.4310223682951886,2.9042229331901135,13.57920972580189
249205,11819816864,605.5964744914102,7.51203200401877,56.62933517628535,2456.5985653514617,8.634333801243134,2.2888788837303182,1.7619160876135695,4.208869759229796,689.0739646478467,165.62892411667352,81.39140239060963,3151.236768830754,18.831588628216778,2.6909553019743893,3.2983958184269637,15.857613180223114
249207,11821826728,629.005575526894,6.978459578213073,56.428815182538095,2545.7546270891794,9.714728612354438,2.4731213705264237,1.8858753611720176,4.617269953654017,703.2617891464615,171.52682940682982,83.35406676978111,3283.623409819866,22.663074575107377,3.5731781252907204,3.9786008591827153,17.574479172314405
249208,11822831720,613.8394701171055,5.49480486334636,57.91131609671208,2456.718645915359,9.352982987553824,2.470590492450378,1.8531622541751374,4.278445732491649,672.6036370064346,162.52527144355494,76.7529238901906,3170.578085216917,15.527629908500879,2.278986180306947,2.759334863001799,13.23385541488479
249210,11824841624,589.6714656483128,5.800720289457641,58.52137006276966,2167.6631135138846,8.457385711463132,2.341248175225232,1.7702958694127886,3.9615343595437134,686.591164065608,165.68783512436042,80.64093589999662,2765.461472068016,19.036306691940805,2.7747016332937497,3.3502670571078306,15.913362912901313
249211,11825846568,579.8134385043284,6.453800746849827,58.67163327755197,2102.9226990989305,7.777283050394461,2.1949594153829395,1.67811365727897,3.752664989161242,723.6645400571933,170.24716610627783,88.98858619096946,2639.4118198702768,25.313226776668103,3.3960708938661286,4.300376749610414,21.17715617393837
249212,11826851432,582.5989748540164,4.693855803693781,59.7430103913329,2094.2750417713996,8.576466688608136,2.4247120570841387,1.8141002465227365,3.917736886608593,691.6552306414885,163.61520942689788,82.51072005211802,2648.099898288027,21.05500986364591,2.759331456736096,3.620673537358261,18.40677574923674
249214,11828861368,588.4412222102999,8.197539003133855,56.687962142438856,2369.3954504724743,7.8796947444595276,2.150945205042212,1.674600858590586,3.9533423323879746,680.3118371194955,165.06853860226715,80.44707428887324,3036.3818745171507,19.833657828919762,2.8776724868704595,3.5122974075753675,16.718653052547037
249215,11829866224,606.605722701238,6.877103403530897,56.91678060537592,2467.6052627457116,9.024956025243958,2.3942750263053654,1.826797162194694,4.304674029762605,686.7549604749287,166.12822191620913,79.32186927746136,3176.7343843337953,17.207361776517594,2.602448828658694,3.0371958950879727,14.105484135630691
249217,11831876192,624.6895405728438,6.796414162736458,56.53708750486378,2552.917249040088,8.85034956742953,2.270725997163116,1.7272831521006502,4.181311638615618,666.7260862338328,164.52489885336416,75.79216099283204,3316.709083904749,16.861598294146507,2.6882184902313577,3.0533714218799215,13.74380252668268
249218,11832881064,613.0001802183656,5.881029537810427,58.08194670616376,2448.6782328260897,8.891587743387399,2.358008531603209,1.781154830925867,4.147553094050517,684.3257441435003,164.54972966120525,79.29878958780947,3151.997181337004,18.56630669897867,2.6986933411298653,3.2646200779242673,15.630694960416687
249219,11833886048,598.8811088141226,4.979307966444173,58.174858146673486,2264.0162358297184,9.173152019338756,2.4866863903044694,1.8527135458249986,4.123059370908466,693.6612593912708,166.10369124024896,80.58691460842559,2891.4067168622305,21.42770667994608,3.1306874054856286,3.740489075337867,17.78157327324449
249221,11835895888,580.3404869527621,6.128348265755874,59.22182300064685,2094.7087901276436,7.9178221390813155,2.2430066352072844,1.7111314380653289,3.805093946710536,671.4016282908975,162.6501759694971,79.33811657759972,2671.1663125097307,18.720909387959203,2.6204738694244583,3.317721209949988,16.238750213341138
249222,11836900816,581.7713792929509,5.865316502523218,58.955527956535725,2091.1321050628185,8.211661430134269,2.313888230452322,1.7554464951659152,3.8859465052676585,698.4915921419695,167.59059640394347,82.9955236422136,2652.4158058261446,20.57529974478925,2.9715566500021096,3.5854014355252812,17.027825700163653
249224,11838910712,596.9815782362039,6.633289827208361,57.39307215851184,2362.2250153573405,8.405719714953856,2.2762384520884384,1.733952235024125,3.999881061916277,670.6137623057698,165.66871367386287,79.17803980348933,3041.250519437136,19.868045983314218,3.0474431159302227,3.5846383569094002,16.39594058086755
249225,11839915688,606.4817551148938,8.077745190211271,56.27556937357564,2463.913130346589,8.536739981820459,2.2515983338305223,1.746328961635999,4.235048832024914,689.8998643540058,168.33687016671146,80.71689514348836,3173.8000565666202,19.99765554984366,3.109145234514222,3.540889287293909,15.977277320017544
249227,11841925528,633.924381270143,5.048351108936615,57.13309600049313,2543.6455395766716,10.193529995556005,2.582785290794171,1.916210981040791,4.511234457282017,660.38124549358,163.9151192821184,74.07488931545441,3313.2184933617705,15.004753145210753,2.4534300359676564,2.7401299486513837,12.156768427825176
249228,11842930488,621.6781783338078,4.949855707702131,57.86979931633194,2437.6221013049303,8.970254969109693,2.3349596662685252,1.7361758625203636,4.0052133901498514,670.998323667172,164.12878242851005,77.31386527667006,3151.0297754552203,17.594968600925224,2.679477343480082,3.1568683553694177,14.661375205421104
249230,11844940352,584.2635980577628,7.462942948988757,57.98424127921228,2158.3636378299543,7.3561466710550265,2.048416753314837,1.5857491110097799,3.6568440690126076,692.7395373209362,165.67252757614108,81.35468674254668,2747.416465425864,22.26539426340762,3.17094971777041,3.880247317211334,18.73054334696626
249231,11845945328,578.0615579503236,6.155702422435352,58.909840414236115,2096.75695442225,7.776670836302864,2.205449396188508,1.6804166119928006,3.7218099915207836,658.2578304257117,163.1935561050216,76.97503310313526,2690.294527353837,17.25898937001592,2.6269011637464446,3.143711890102035,14.572214366633416
249232,11846950280,569.8895306101928,6.921291805824739,58.47880100579574,2106.4299867158647,7.556028297553865,2.1666759746062603,1.667112005090167,3.7044740782840653,745.0755261576014,171.4893904493235,90.95780074561473,2624.003557834082,31.49806305655414,4.09784857373429,5.228157831125659,26.312046510547358
249234,11848960176,599.7895187626352,7.216199360763699,56.892867613200394,2376.5730782965193,8.943223847498375,2.399771323077876,1.8407369142698669,4.324583682364407,653.5119390128625,160.67733353109617,74.2030458880916,3073.2919448954653,15.179013147046494,2.2875252383687443,2.762130446742077,13.075098553927813
249235,11849965024,605.9364191056014,6.738247150480026,57.071225831557676,2476.7212033153633,8.877391943089345,2.361054267039324,1.7987714581733807,4.220392476574386,700.9161616403698,167.69765382121895,83.42681906408032,3169.9690776910925,23.353983723684024,3.343885878733021,4.056424841876454,19.36838317230353
249237,11851975000,627.4320961487655,6.066589793025579,57.121170025716566,2546.3790077300096,9.432715338973848,2.4212146843492763,1.8254339682257206,4.362334378234914,689.7540753283763,167.5214440779983,79.47739633491696,3292.209344366817,18.788701186673446,2.9257056830930717,3.3183737331442003,15.03925598363481
249239,11853984760,600.4940034004732,5.969808190007217,58.334829757588594,2246.8572452370554,8.886133306039598,2.4120481378418637,1.8268362115897998,4.178235148169285,686.7098928994172,165.61153409161776,80.469778165031,2876.275561347653,18.97053058588055,2.7678462131240775,3.3374544216697033,15.85454961271625
249240,11854989760,582.0768921225032,6.91920997907951,57.69928190445867,2156.1719740974227,8.041997308757159,2.2410009469270857,1.7175260636156537,3.8924205181100207,669.5547687529054,162.8053527075946,78.40222820071016,2755.312964441876,18.25308730127377,2.623930802807804,3.2531923279014663,15.68806253670844
249241,11855994728,581.2593048290207,4.499502251420794,59.66730584943889,2091.438481216656,8.346401714816173,2.3621482133095926,1.7611261176696573,3.775513307263555,716.6877559596925,167.61936839119105,86.58029395096452,2626.2786197710752,26.708540499635586,3.512839380868691,4.520964265866708,22.746766956760666
249243,11858004552,582.691876053541,7.268623099142315,57.28933605207262,2244.105371991869,8.139129587743177,2.2571214689862162,1.7360906039592794,3.969926213209461,668.6853088963919,161.51083893143755,77.07337153880897,2873.3706141825382,17.426509123313203,2.4796499866222494,3.0940553888853266,15.13231566244395
249244,11859009568,600.2378994208585,6.700002096497291,57.065482114848685,2376.072776286944,8.71893642030548,2.340658941735639,1.7821157858007493,4.138126408205012,678.1936884874773,165.80936930172206,80.03929476004977,3052.745629570391,20.90569157027202,3.131150197420437,3.7291732270071134,17.34807236237629
249246,11861019424,618.5079814919666,8.055113097180417,56.22167642252929,2530.871531970932,8.941530787724261,2.3111790552455207,1.7915274807939376,4.428451229707462,661.653649412859,164.0349957284901,73.68441492796968,3297.1955557681595,14.726497637772614,2.427667657259934,2.6852325446529304,11.85136373166373
249247,11862024360,619.6212338119713,6.5742871936329665,56.12003544056466,2543.2824901377544,8.741816925342185,2.250327932857401,1.702484985136048,4.063560987639937,697.2240085507844,168.81677871819613,80.80034959658816,3276.822258231117,21.107457786342906,3.2817915656963415,3.703644794333053,16.729260244628538
249249,11864034240,590.8988409380377,7.614067549911076,57.3871666840082,2237.1408202657403,8.062966590616371,2.2073360859800117,1.7079937908721567,3.994771995637482,679.7493878743984,165.18125987381902,80.10589851402723,2864.314292704364,20.28508275343322,2.9749638030123946,3.5990091098497747,17.01922396945324
249250,11865039184,595.1161208067324,5.870880563570471,58.27462826976386,2151.2459961953205,8.134747515921969,2.2263279944101044,1.6829966689521203,3.8049643611556405,679.2772769183665,164.08694357430142,78.22805280942522,2753.33026442677,18.214481824833708,2.6884502528829755,3.2237545962792304,15.31209985587892
249251,11866044136,588.7415271201306,3.406377200255439,60.299482846935526,2094.1282770491966,9.256072453658659,2.5923564208348697,1.9075399763392027,4.042719497053392,676.26313822132,163.63429846175907,79.70920356090623,2668.807644730246,18.834156654590746,2.675559632594085,3.3318440256604656,16.140879446894996
249253,11868053936,579.7470642789762,6.012685906447218,57.90205517608433,2259.604972588079,8.199687626705723,2.295751501477688,1.7361272021081695,3.8342571819473386,679.5557554389414,166.4984382387029,79.86821035953525,2891.4585428159476,21.60649582331823,3.3014682117082845,3.8586748836045652,17.689804994001072
249254,11869058936,599.5774851797385,7.14830057585075,56.944377098556934,2386.9320922936913,8.568059442178242,2.300991388018267,1.7634853093424399,4.135022405767345,659.8440045010564,161.51606643147676,74.8597556506657,3083.7022944350206,16.882598933512885,2.5483364588057578,3.052519862862732,14.411768563251533
249256,11871068760,621.6240896509814,6.807574726100572,56.09144813109694,2542.923133368675,8.774533830410885,2.251611409379255,1.7097108105562275,4.118087301433282,660.7762186620316,163.57915228993662,74.69834563222166,3304.3063396173775,15.323659843249928,2.4538115366378452,2.7927393775538647,12.579284332792625
249257,11872073808,626.992845181943,6.484309362196616,56.61942793004805,2541.84787415935,9.492029470773279,2.4273295034693794,1.8378788826381982,4.431337935167306,668.7275605951271,163.13586748142282,75.25371606174376,3298.28247365469,16.547612570222956,2.560029584760666,2.9732535161164213,13.77218840434295
249259,11874083584,594.7100864445403,7.999665247923826,56.9471822774055,2234.568207202008,8.104777287774937,2.1949321526998435,1.7054196623572677,4.050334716113058,709.9606379757806,169.78210562820195,85.95877922087504,2838.052370297037,25.33148150252661,3.616613368881924,4.382103530456696,20.795817851956734
249260,11875088576,584.9823988788974,6.71525464999831,58.04630756391555,2147.8275540682225,7.88301385913694,2.1927575075212666,1.677946667546101,3.804845102839428,652.6883542806909,162.47841193955855,76.0363567727642,2764.2470491746317,15.91335714193914,2.4384528464640294,2.9171803191188386,13.493248528432003
249262,11877098472,583.0460484729939,4.729096705663175,59.19196894117637,2114.8913546559183,8.635453419963355,2.427044263327124,1.811201244147867,3.911114441130599,681.326424484593,162.39880552845239,79.05413108939965,2688.7017432912294,18.49455753956136,2.5464735273661123,3.2265375472107047,16.069967961090786
249263,11878103424,585.6681400710502,6.038197134285165,57.58397133797347,2260.6943394572677,8.714600677029845,2.40768497572821,1.818542729368201,4.057085195305886,659.8015866473122,163.40360147339155,75.69500250852143,2911.201763613152,18.653461563385164,2.9214616945023804,3.3990528175524655,15.512795621631698
249264,11879108376,597.7603093264529,6.6829525677639,56.9918722529371,2388.2697222787624,8.725512464219266,2.35030177995608,1.7883375659475012,4.133227835972042,651.1272860081857,160.73471007373422,73.3497409711062,3091.434823620549,14.977895831742407,2.3090842291797884,2.741331321811933,12.800736590237074
249266,11881118232,612.4748296179534,8.732178575924054,55.97293026406042,2539.416091132401,8.683796634610411,2.2598806772209525,1.7691043753090463,4.4021947955639025,676.6004244897149,168.6127815579423,78.73701508977267,3294.772778655129,19.91416482203114,3.288718647109159,3.593770455333479,15.470993666643947
249267,11882123176,626.7125325287799,6.159833304663199,56.89932283545168,2534.513601611859,9.630119857220594,2.469463672531117,1.8626067382517149,4.454835867403872,689.1209427889804,166.3026145209518,78.88431307156166,3273.6555457210843,21.384105932735466,3.264329285909882,3.764794645627684,17.399041695125394
249269,11884132984,589.9764813742781,7.465552051961624,57.46854123376756,2227.218634878655,8.041480395445227,2.206586418656292,1.7040296693490598,3.96534966980372,687.8124404944676,163.7644628255616,79.23581977023339,2844.055431834794,18.28724940626793,2.5887205247565515,3.1859347228721795,15.583316952467559
249270,11885138032,587.57035299265,5.095277334810464,58.99473447822269,2146.0590424763423,8.057098443167298,2.245051945364457,1.6830908750623466,3.6932121626151724,695.1194393620559,166.70370422877104,82.38576025528735,2727.085054140128,20.958230720541575,3.002154250249607,3.655563156878106,17.49805672210324
249272,11887147832,575.1090280102375,7.021146687036969,58.42340128013149,2129.2952589956426,7.943617892937006,2.2560877672458317,1.7382266681790968,3.9071047391882465,648.4664048666374,159.17918515071057,72.46683105149991,2742.387274841451,15.867016660661404,2.3885015424608884,2.8966250059729055,13.833867415025837
249273,11888152744,584.1808409806165,7.668359838476162,56.72771331595556,2272.0740698613217,7.620762571959389,2.0964422009806523,1.618610503006612,3.744713900375241,684.8816405836068,165.89736368114873,79.83195894029282,2905.64957063398,19.412548029063974,2.897673141728171,3.4311311599836287,16.054524693716974
249275,11890162640,607.4750137565809,7.782630664259478,56.29684950386172,2488.151723674369,8.598994429789144,2.2648285394170857,1.748416376592428,4.216388860984834,680.6297078965755,165.8677748204055,79.22597418147393,3207.95877079514,19.23028201399693,2.9192730867682632,3.4212877375619546,15.821673655591063
249276,11891167600,620.7544969099163,7.234838030991455,56.51982142563707,2543.8782245144457,9.354324163910672,2.4160191700167135,1.850591416951318,4.499925792543428,651.2161364109406,161.36433806603256,72.87049969312442,3313.582321015993,15.153858997008557,2.400912554124912,2.783875270071165,12.750245748790062
249278,11893177464,607.5897207256842,7.797114751139358,56.97629389375315,2401.3509297268083,8.413465535071538,2.2309466227091836,1.7280090081082913,4.17230642319714,716.6967064872689,170.5628577699584,84.68881904466255,3069.8286404769174,20.85034076873602,3.0792709829795313,3.5847993036776624,16.694573798268763
249279,11894182384,594.8079524075233,5.124125427865791,58.85771908581345,2222.4532555485375,8.656562609910285,2.3797461164416838,1.7836262278568125,3.9636238748135866,702.4940346128825,167.14336021139798,83.30473457019535,2825.4894118677003,18.743594582207614,2.642793485337161,3.2394777494631395,15.663783886328517
249281,11896192328,570.4405663516117,7.061841984816612,58.53280904785175,2084.1246392668436,7.765962836415142,2.225977314499315,1.7171048321138436,3.8329234243447687,668.9512808103284,166.95079718760485,79.02606931647915,2670.3552062889503,18.57195401504681,2.9625156770038257,3.3758318163667806,14.953300167533447
249282,11897197312,576.7907100265863,7.2064277482669805,57.7990306913603,2130.039236997263,7.761796215021404,2.185302309126263,1.683335547219813,3.807474636943958,691.4383212626842,169.06539822474838,83.43394148016489,2709.289705900884,22.081667441910533,3.3249643681439993,3.9119788110494826,17.909193937894106
249284,11899207096,601.1985087401837,5.986433454647889,57.3073860964428,2398.542012605284,8.77618319307661,2.355124713121307,1.7749702908825937,4.057685954324237,711.0395301231154,171.33793312992617,85.03490890980716,3062.910109602219,24.149675281321827,3.643924934171844,4.19706661840926,19.14903874589054
249285,11900212080,611.609040534189,6.048355604672247,57.630211927255104,2485.401221588182,9.311510572629423,2.4646920964393493,1.8623226047671089,4.3402213858165,711.0004623876025,167.17513813387325,83.26194374799874,3176.995726833397,22.15338555644495,3.0915384671742516,3.7838203111989275,18.497591397103047
249287,11902222000,630.694419764317,5.890612973562956,57.50847432449346,2524.797651656725,9.799841003428067,2.511512535005356,1.891795333561886,4.5277181792732435,698.9014949619037,167.1970759232914,80.8739308446304,3254.021995447649,19.62903009775792,2.916361735363848,3.4166188672752824,16.031727668652895
249288,11903226912,606.5690290894194,7.084817336632116,57.243757675515724,2384.881799507468,8.356920202616724,2.2249841324438293,1.705992726143006,4.042489139040011,697.7190135397086,168.07793712456663,81.78168806914597,3059.5764233307777,21.835804347189054,3.271439053366504,3.819523505111276,17.720673666104574
249290,11905236744,585.3905517772041,5.314843116737254,59.353486488506775,2137.8097981629994,8.592321062233431,2.4125189331975347,1.8185282167079917,4.00125969554478,676.8373201154468,165.00265256526535,80.1425843617697,2730.8049416303984,20.83581987628123,3.051069657051486,3.708932724040874,17.537369507276264
249291,11906241760,575.1394181921169,5.864336494951133,59.386316336071616,2087.3156584696912,8.076556131473835,2.3112296624356112,1.7574667309563763,3.8501616537426084,679.4346643323885,162.56983050726356,79.16088169071496,2654.2155641844442,19.62283153095097,2.7175651226707718,3.435985242074817,17.020056829773043
249293,11908251560,583.1755234367632,7.267241237952107,57.24991751872801,2285.712902151059,8.094488488024659,2.242000309270484,1.7240944591641398,3.9454035676470007,659.8682183225825,164.04585351462538,76.12177786032987,2946.7228371211354,16.128930876320318,2.549474114017699,2.9451895141795927,13.309831061410792
249294,11909256520,607.1616213799193,6.54592936272677,57.22311389426473,2411.613805537227,8.837947096711348,2.34881146971965,1.785281779163344,4.178397421452852,657.4232824481275,165.65096413634262,77.76495543849666,3123.852944222484,18.031044224849964,2.895283790335089,3.32116961448946,14.680539524218561
249296,11911266456,624.8823165581035,6.328832694816515,57.16308691581895,2548.65947177067,10.194490338309516,2.6298886001086714,1.9915503187839596,4.7715262788516934,694.9480446879278,170.50180616540587,82.19819139984645,3292.2329623987166,22.301657459842044,3.539727811101966,3.947542973187837,17.396031536457045
249297,11912271360,618.7169459287685,6.955646358791943,56.49159850528869,2531.5565992607053,9.230393436877403,2.390464675718913,1.8225999133461162,4.3867836612953095,656.5078863651995,160.4207457047799,73.83937464403037,3284.840175609526,16.16335268324115,2.4244576044328405,2.9259949381664616,13.944039280554525
249299,11914281208,596.2941888293329,5.5362892703513715,58.46402953760836,2213.6724319261143,8.893140081448353,2.4318078162552226,1.8306023803121745,4.115307244731599,734.2132749336545,171.53134483351334,89.57569676463815,2786.8314972691433,31.459830644151552,4.2642487912456035,5.302784467977417,25.968899618203185
